name,xmin,ymin,xmax,ymax,score
12981/104303580.png,76,513,2017,2040,0.94909596
12981/1198960107.png,316,1,1843,1374,0.9445223
12981/1440814072.png,42,0,1949,1444,0.9547395
12981/1494604667.png,63,713,1978,2034,0.9529952
12981/258476553.png,90,0,1917,1600,0.94944096
12981/428441752.png,112,0,2038,1613,0.94213986
12988/1191890529.png,89,1251,1540,2040,0.9485256
12988/1241879051.png,258,1,1845,740,0.957903
12988/551129512.png,156,1359,1725,2044,0.9481944
12988/887265831.png,17,2,1471,842,0.94549644
12989/1079203207.png,229,852,1942,2040,0.9497894
12989/1302769640.png,243,982,1865,2046,0.96085405
12989/1305499843.png,103,0,1813,1126,0.96107966
12989/1341174109.png,85,10,1755,1291,0.9504238
1299/1118833862.png,156,668,1859,2034,0.94046396
1299/1251754184.png,304,6,1854,1304,0.9480307
1299/181885064.png,304,590,1818,2019,0.9387566
1299/569952011.png,249,14,1740,1434,0.94242746
1299/593686609.png,233,576,1707,2022,0.94033945
1299/594495248.png,171,0,1616,1462,0.9416155
12991/110803391.png,82,4,1681,1087,0.94548863
12991/1287040271.png,149,4,1813,928,0.9598885
12991/434840400.png,298,1242,1889,2046,0.9550511
12991/5753794.png,74,1043,1658,2044,0.946635
12994/1375953999.png,92,4,1692,629,0.9274517
12994/1990201709.png,150,1541,1615,2044,0.9401506
12994/2140879403.png,28,1464,1698,2047,0.8928813
12994/229572732.png,36,1543,1673,2046,0.93351436
12994/36771589.png,34,0,1826,526,0.92222166
12994/74950104.png,309,0,1646,421,0.9556058
12997/154975029.png,76,867,1953,2043,0.9505165
12997/1863108516.png,50,10,1943,1223,0.95594543
12997/2071683600.png,41,2,1941,1031,0.9602167
12997/688367772.png,62,691,1962,2035,0.9488731
13001/1299016188.png,97,3,1924,1249,0.966943
13001/386440478.png,55,874,1861,2044,0.95674753
13001/736767711.png,29,704,1849,2031,0.9473602
13001/892007000.png,55,9,1955,1402,0.9580009
13002/1229964007.png,179,15,1610,1305,0.9440402
13002/1622598028.png,183,856,1846,2045,0.95570314
13002/1845133897.png,112,697,1598,2033,0.9381767
13002/273093464.png,73,3,1723,1192,0.9520231
13009/1005559617.png,98,2,1828,1093,0.9608732
13009/1814014828.png,70,9,1834,1295,0.9541536
13009/256282867.png,172,751,1788,2039,0.9439916
13009/573935520.png,166,973,1919,2047,0.9627628
13016/1046149748.png,197,1,1769,867,0.96061593
13016/1272777722.png,229,1138,1873,2046,0.95142156
13016/2121983429.png,36,1053,1448,2040,0.93968385
13016/902887092.png,101,5,1456,923,0.9517638
13023/1296669404.png,369,8,1759,1223,0.94022644
13023/1347538142.png,200,678,1697,2039,0.92698175
13023/825880036.png,192,10,1684,1251,0.9375534
13023/83194133.png,239,573,1739,2027,0.93430984
1303/1307814622.png,35,718,1823,2037,0.95578855
1303/623880060.png,42,13,1862,1281,0.9578276
1303/705901319.png,96,936,1941,2047,0.95784014
1303/826377066.png,49,3,1949,1107,0.961979
13030/1393795902.png,160,1311,1722,2044,0.9531599
13030/1403905450.png,315,2,1848,858,0.9622766
13030/1499536377.png,118,6,1672,986,0.95063907
13030/1564140742.png,192,1135,1852,2041,0.9471657
13030/411538108.png,105,3,1805,909,0.9611229
13058/1363300723.png,197,4,1711,1064,0.9540105
13058/189570205.png,92,990,1630,2044,0.9556868
13058/2058167700.png,245,2,1861,968,0.9576255
13058/53214584.png,270,1068,1788,2046,0.9529889
13065/1298700959.png,180,656,1944,2029,0.94435966
13065/134124677.png,63,11,1852,1355,0.9584477
13065/1895289721.png,201,17,1891,1426,0.949352
13065/503492877.png,103,694,1887,2033,0.9514988
13080/1234645275.png,89,8,1789,1398,0.9505761
13080/1584830464.png,125,710,1808,2034,0.94408363
13080/203562424.png,242,649,1861,2023,0.9385821
13080/867972758.png,261,14,1873,1453,0.94469386
13081/141913252.png,114,793,1871,2039,0.9485497
13081/1705277057.png,64,669,1824,2034,0.94628304
13081/1838430826.png,25,24,1631,1411,0.93832856
13081/196339795.png,55,6,1754,1281,0.9539911
13095/1007282680.png,673,1,1885,396,0.9294102
13095/1525295982.png,369,1701,1477,2044,0.9283623
13095/1606501400.png,401,1,1576,333,0.9273425
13095/1766531436.png,456,1724,1582,2044,0.9083337
13095/1795882740.png,559,0,1875,1082,0.9415736
13095/336292156.png,456,1,1626,392,0.93934226
13095/338077485.png,340,971,1636,2045,0.9469375
13095/410192672.png,375,1,1727,1120,0.9113216
13095/486827821.png,169,1670,1813,2043,0.20136961
13095/749980594.png,482,929,1719,2037,0.92082673
13098/1463281434.png,61,980,1881,2041,0.9542315
13098/1740698994.png,187,4,1965,933,0.969597
13098/1830036109.png,240,1123,1977,2047,0.95706826
13098/259019288.png,45,4,1862,1049,0.95688665
13098/66374088.png,17,0,1592,586,0.95475274
1310/1024876401.png,69,5,1492,1286,0.9372367
1310/1041267749.png,249,823,1634,2040,0.943176
1310/1374109542.png,232,938,1694,2046,0.941002
1310/1932850466.png,121,0,1621,1153,0.9484644
13101/345896545.png,187,2,1944,1061,0.9669397
13101/442808339.png,162,975,1912,2045,0.9596319
13101/447716546.png,122,910,1839,2044,0.95620877
13101/739781139.png,47,6,1790,1114,0.9473715
13103/1419499216.png,131,1106,1712,2046,0.95731425
13103/187244080.png,296,0,1793,824,0.95800316
13103/54005983.png,398,3,1548,915,0.94297165
13103/907512139.png,413,1009,1649,2040,0.9488014
13116/1251063854.png,100,0,1871,1497,0.9480157
13116/234842188.png,34,463,1843,2044,0.95241714
13116/238763713.png,65,671,1958,2039,0.95524734
13116/505484216.png,166,7,2014,1370,0.9523818
13116/739383742.png,34,633,1911,2039,0.95099485
13116/909149901.png,117,4,1987,1331,0.9600847
13124/1037968752.png,151,755,1613,2040,0.93782383
13124/1192621322.png,311,7,1601,1155,0.9508618
13124/2101652651.png,271,990,1664,2043,0.9520039
13124/501459225.png,218,2,1560,1077,0.9485101
13128/1053152425.png,89,1002,1863,2047,0.95642376
13128/1281880653.png,24,1,1577,1075,0.9566652
13128/580430558.png,547,1008,1897,2040,0.9433289
13128/77527444.png,400,6,1800,1094,0.9494566
13129/1186223867.png,378,1202,1638,2042,0.94307923
13129/124915689.png,487,1245,1711,2043,0.94785947
13129/1348823621.png,455,3,1756,1032,0.9493299
13129/1359882106.png,250,1208,1525,2043,0.9494818
13129/440655856.png,223,9,1586,1161,0.95111525
13129/50298750.png,290,1321,1678,2045,0.9531302
1313/1118697829.png,50,5,1780,1175,0.9545732
1313/1570849975.png,96,0,1959,1151,0.9614902
1313/2049922253.png,9,5,1801,1175,0.93623155
1313/2069115833.png,64,959,1913,2046,0.96086186
1313/576513755.png,47,930,1777,2043,0.9526555
1313/854882978.png,6,903,1451,2042,0.94967014
13131/1012079287.png,206,3,1688,942,0.9548119
13131/1279487731.png,216,1058,1526,2042,0.95220083
13131/1310405963.png,195,1069,1606,2045,0.94553006
13131/1648382922.png,139,4,1739,919,0.9563601
13133/1052941735.png,175,1,1939,825,0.9440479
13133/18780877.png,35,6,1427,903,0.9422276
13133/1912425849.png,318,1333,1892,2045,0.95493466
13133/327198035.png,29,1265,1422,2045,0.92523205
1314/1083863974.png,111,1133,1755,2047,0.9600598
1314/1406129377.png,18,0,1762,1144,0.88855124
1314/475311343.png,126,3,1826,1023,0.9599726
1314/507281752.png,62,1396,1502,2046,0.95203817
1314/928674320.png,282,826,1494,2033,0.82818204
13144/1289850043.png,24,6,1862,1307,0.9610403
13144/1299939856.png,41,0,1731,1455,0.94896775
13144/1469344511.png,34,779,1915,2039,0.9590755
13144/2125397655.png,24,521,1851,2030,0.9588213
13151/1273553741.png,62,936,1745,2044,0.9526059
13151/1463768909.png,123,1011,1826,2047,0.9559042
13151/269069700.png,213,6,1699,1192,0.9441895
13151/590418742.png,120,2,1816,1015,0.96352434
13156/1148868593.png,100,0,2030,1788,0.9384197
13156/1240812304.png,0,12,1965,1465,0.9532524
13156/1638439182.png,72,720,1968,2036,0.95224065
13156/326150172.png,72,7,1965,1362,0.9613931
13156/456255974.png,44,261,2001,2046,0.94443256
13157/109067210.png,15,336,1900,2046,0.9527406
13157/1279765433.png,46,0,2044,1856,0.9357584
13157/1855873827.png,14,464,1978,2045,0.95159227
13157/276838772.png,124,0,2038,1762,0.93950206
13157/513383187.png,0,6,1972,1739,0.9454609
13158/1763611111.png,317,1,1820,1105,0.95315343
13158/291825768.png,133,866,1929,2045,0.95904654
13158/555509286.png,189,828,1776,2042,0.95350724
13158/852962359.png,102,4,1818,1098,0.9560178
13162/104693931.png,59,0,1861,1504,0.95386946
13162/1389037743.png,230,0,1820,1632,0.93608516
13162/1520295331.png,385,499,1936,2035,0.93359536
13162/2030850520.png,60,563,1916,2034,0.9526812
13162/2146326410.png,132,781,1967,2041,0.95066917
13162/322539523.png,372,567,1950,2024,0.9378204
13162/785945334.png,142,1,1983,1252,0.9637907
13171/126463743.png,335,1392,1688,2043,0.9351111
13171/1675362876.png,575,0,1909,703,0.94381374
13171/774304497.png,461,1286,1843,2041,0.8938781
13171/810475404.png,210,0,1611,701,0.9552467
13176/1065955375.png,89,1112,1766,2045,0.95596933
13176/2061758355.png,185,1,1855,838,0.95571077
13176/793003263.png,97,1176,1855,2046,0.95232254
13176/894416027.png,76,7,1632,903,0.95086503
13179/1017535266.png,104,2,1934,1257,0.9649064
13179/1799730356.png,44,852,1885,2044,0.95765233
13179/327318098.png,145,19,1738,1361,0.9460213
13179/550745375.png,206,636,1806,2026,0.94430345
1318/1505851773.png,378,6,1832,1001,0.9531069
1318/2110177776.png,314,1194,1832,2045,0.95477617
1318/705237645.png,529,1083,1814,2042,0.94452447
1318/993242356.png,135,2,1729,905,0.96173114
13185/104895682.png,334,1190,1793,2046,0.9548718
13185/147744950.png,245,0,1751,952,0.95561725
13185/1545730971.png,42,1148,1630,2044,0.9481282
13185/1671590118.png,81,3,1665,996,0.94992936
1319/1521971009.png,97,854,1864,2043,0.9512035
1319/1580606234.png,41,0,1819,1198,0.9620702
1319/1844954932.png,460,6,1694,1188,0.8810821
1319/502546996.png,111,766,1568,2037,0.9387556
1320/133025892.png,79,885,2024,2044,0.9462259
1320/161503030.png,51,1036,1850,2048,0.9588929
1320/1959421205.png,33,2,1889,1187,0.95796746
1320/2092263772.png,63,0,1948,1195,0.96431726
1320/330079921.png,144,963,1964,2046,0.96067834
13210/1055371457.png,50,223,1756,2011,0.940058
13210/1212650196.png,83,0,1854,1727,0.9467204
13210/1460700957.png,38,21,1829,1855,0.9440857
13210/1911061867.png,57,374,1891,2051,0.955805
13211/1019334424.png,164,2,1670,1164,0.9497123
13211/1136876919.png,342,7,1911,1315,0.93372697
13211/1177710197.png,324,0,1844,767,0.95572
13211/2094318144.png,388,0,1969,680,0.9445223
13211/277280338.png,503,723,1901,2036,0.93308663
13211/306711091.png,229,1323,1555,2044,0.953441
13211/37404453.png,194,993,1648,2046,0.9449939
13211/452919479.png,219,0,1693,899,0.9581291
13211/752906101.png,679,1509,2000,2040,0.94250757
13211/94379431.png,433,1190,1809,2045,0.95385563
1322/1008790576.png,405,3,1962,970,0.9490725
1322/1056265302.png,410,1071,1943,2045,0.94754237
1322/1444164845.png,13,1141,1613,2046,0.95797336
1322/1474527718.png,53,2,1690,887,0.959664
13227/1640307596.png,23,19,1934,1631,0.92523205
13227/1827956198.png,67,596,1967,2035,0.95440036
13227/336046667.png,80,340,1958,2049,0.93832916
13227/358752984.png,51,2,1939,1420,0.95586205
13228/1644220724.png,490,1014,1791,2047,0.94340795
13228/2124059697.png,262,1117,1765,2045,0.95819914
13228/402067454.png,454,13,1755,1175,0.94941735
13228/575076072.png,371,862,1767,2041,0.94527304
13228/934740037.png,427,2,1806,944,0.9524767
13229/267800135.png,76,12,1878,1752,0.9513542
13229/461067333.png,104,28,1952,1906,0.940918
13229/691426347.png,67,347,1948,2047,0.95356965
13229/992001602.png,39,168,1894,2035,0.9438947
1323/1558209175.png,263,1254,1737,2041,0.9371709
1323/1657616104.png,421,4,1822,758,0.9009359
1323/321910247.png,96,0,1715,652,0.94719404
1323/452270748.png,364,1391,1804,2043,0.95398927
1323/728704457.png,329,1305,1705,2039,0.8565162
13234/1500817799.png,206,1105,1640,2044,0.95557636
13234/1849430822.png,186,4,1866,935,0.95556414
13234/419677821.png,184,1210,1825,2043,0.95458984
13234/949993823.png,256,5,1813,953,0.9550789
13247/1161274778.png,85,801,1948,2040,0.95844364
13247/1667805972.png,95,5,1966,1416,0.94974107
13247/1784766914.png,9,909,1650,2048,0.9596503
13247/1785591182.png,59,724,1872,2040,0.9574331
13247/1919542840.png,92,1,2018,1206,0.9425959
13247/2057018586.png,54,497,1902,2042,0.94782346
13247/795534080.png,101,0,1858,1193,0.9650917
13248/1134141392.png,184,5,1935,1276,0.95288056
13248/1255368602.png,225,630,1882,2025,0.9400872
13248/467557166.png,102,14,1908,1338,0.9517605
13248/694088111.png,104,824,1820,2045,0.9508334
13254/1964668001.png,214,1,1801,788,0.9596698
13254/1976472767.png,242,1193,1925,2048,0.95075023
13254/234695525.png,226,1,1903,736,0.95312953
13254/398784469.png,100,1215,1810,2049,0.95112795
13256/22034838.png,79,1076,1736,2042,0.9516441
13256/592923238.png,343,0,1861,771,0.9581718
13256/657470934.png,91,1,1835,1032,0.95323807
13256/659319171.png,337,1248,1872,2044,0.9594036
13258/101112331.png,59,10,1973,1285,0.9546636
13258/1334530318.png,127,990,1990,2048,0.9553034
13258/1873854940.png,61,0,2006,1138,0.96043986
13258/38095835.png,76,851,1943,2039,0.95041114
13261/1166306717.png,69,1236,1921,2045,0.9365049
13261/2028019815.png,45,6,1901,975,0.9488397
13261/327649781.png,85,2,1742,845,0.9598576
13261/630493597.png,72,1310,1775,2047,0.9395632
13263/1757597425.png,127,1,1837,1153,0.9562316
13263/1958953481.png,303,1001,1860,2048,0.95360607
13263/422095296.png,347,10,1678,1197,0.9490789
13263/897014540.png,405,950,1711,2041,0.9464177
13267/1222788247.png,133,4,1938,1100,0.9582282
13267/1303801780.png,63,952,1827,2048,0.9636559
13267/1789731455.png,131,3,1933,1077,0.95762974
13267/2024785721.png,73,1,1844,1166,0.95232934
13267/69917988.png,203,851,1748,2042,0.94892466
13279/1420938055.png,40,8,1963,1916,0.93969446
13279/1477310892.png,13,0,1989,1517,0.95468134
13279/314007508.png,41,227,2024,2054,0.9322569
13279/389626392.png,53,0,2005,1837,0.9246188
13279/598103645.png,22,583,1993,2034,0.95247626
13279/651803841.png,129,211,2007,2060,0.9429109
13280/1180823606.png,102,1220,2002,2044,0.9367149
13280/18122456.png,47,5,1955,900,0.9513539
13280/1841208987.png,52,901,1844,2046,0.9532502
13280/1942987781.png,68,9,1902,1257,0.95493954
13280/3645962.png,33,1147,1874,2048,0.9580569
13280/770067912.png,67,5,1959,833,0.9439804
13293/1194998320.png,52,0,1923,1045,0.96759635
13293/1482218157.png,0,13,1734,1347,0.9504019
13293/1562571552.png,3,4,1788,1088,0.9629279
13293/196944914.png,23,822,1780,2044,0.95163786
13293/2118363087.png,90,925,1957,2046,0.95996666
13293/301233937.png,62,986,1903,2044,0.96318465
13302/1045302635.png,143,631,1886,2032,0.9422978
13302/1390328797.png,150,6,1795,1434,0.9447651
13302/188584446.png,235,496,1630,2008,0.9297034
13302/2002953124.png,396,19,1842,1470,0.93482816
13302/2145423651.png,409,546,1799,1947,0.93695146
13312/1008199745.png,463,5,1661,1148,0.945071
13312/1953250523.png,187,3,1604,1065,0.95228076
13312/340896505.png,488,1002,1672,2041,0.94847566
13312/358808391.png,367,1014,1685,2045,0.9408713
13317/1093275010.png,383,6,1536,897,0.9404658
13317/1145659476.png,32,1184,1695,2045,0.9098404
13317/2041950946.png,335,0,1720,837,0.9490027
13317/89181803.png,191,1208,1597,2043,0.9449062
13319/1851803327.png,90,1355,1584,2041,0.9524003
13319/640749781.png,244,1,1670,669,0.95124584
13319/703567267.png,42,0,1587,616,0.9483329
13319/764764236.png,51,1445,1566,2045,0.9449067
13325/1605939398.png,78,8,1479,1020,0.94589615
13325/2035767887.png,244,0,1718,978,0.9498371
13325/491775735.png,289,1088,1735,2047,0.9508181
13325/709068579.png,72,1029,1443,2042,0.93605834
13328/176191226.png,189,1227,1925,2044,0.95175725
13328/1862223723.png,359,1324,1868,2044,0.9527652
13328/521982320.png,166,2,1944,816,0.9455813
13328/788356745.png,300,1,1841,730,0.96035296
13331/1042605362.png,34,679,1634,2028,0.9379419
13331/1187678911.png,4,7,1681,1315,0.95410454
13331/1360800566.png,79,8,1762,1431,0.9480412
13331/1949261883.png,161,7,1888,1313,0.9555693
13331/585843051.png,236,840,1832,2045,0.950952
13333/1034459244.png,363,997,1726,2046,0.9476173
13333/373341545.png,357,1,1755,1060,0.94733757
13333/662757699.png,107,5,1592,1066,0.95825714
13333/956943925.png,132,939,1614,2043,0.9514116
13335/2135582463.png,373,656,1847,2022,0.9366835
13335/321034438.png,105,669,1841,2040,0.94364315
13335/699344086.png,500,10,1850,1239,0.95393395
13335/953201026.png,159,6,1771,1209,0.9480442
13337/1062650993.png,389,306,1812,2029,0.9166166
13337/529239460.png,67,188,1730,2008,0.9386668
13337/576175675.png,118,0,1828,1674,0.91244626
13337/922358781.png,371,0,1851,1723,0.9131426
13356/1191921083.png,35,655,1654,2029,0.9443657
13356/1819831060.png,28,11,1705,1219,0.9575371
13356/554325584.png,53,801,1887,2040,0.9586683
13356/603311256.png,44,1,1966,1174,0.9602553
1336/1068379325.png,94,1228,1719,2041,0.9340361
1336/1442856650.png,77,1170,1683,2045,0.943847
1336/1475901500.png,335,1,1812,890,0.9524285
1336/338330540.png,69,7,1531,922,0.94164497
13364/1783004361.png,70,836,1887,2041,0.9549372
13364/2000645739.png,98,823,1842,2042,0.9563041
13364/396585210.png,5,11,1790,1296,0.9565905
13364/569930723.png,22,5,1758,1258,0.9595467
13365/1338954516.png,186,5,1770,1044,0.95341474
13365/1652665367.png,194,947,1594,2043,0.9515356
13365/1699363220.png,581,10,1791,1031,0.9444034
13365/1767796251.png,296,944,1884,2046,0.95054823
13365/2027371801.png,276,982,1882,2042,0.9488819
13365/575327269.png,498,4,1734,1025,0.9456617
13365/898261904.png,163,1,1778,1042,0.95515186
13366/1007938270.png,136,3,1886,1000,0.96853733
13366/122659000.png,204,1121,1880,2049,0.9613565
13366/1570340503.png,180,986,1559,2043,0.94498044
13366/1734488804.png,73,5,1756,1189,0.94041866
13369/1578769529.png,277,1480,1637,2045,0.9507364
13369/1852956118.png,69,2,1813,1007,0.96664065
13369/223118760.png,106,0,1691,724,0.95826477
13369/319829905.png,64,4,1927,988,0.9252806
13369/766393448.png,134,1140,1844,2045,0.95694476
13369/884669728.png,187,1084,1799,2045,0.9530332
13380/1111054742.png,135,0,1980,1113,0.9627141
13380/1944777765.png,115,1000,1681,2047,0.9591595
13380/296415746.png,203,0,1886,1065,0.96154857
13380/8940794.png,264,978,1889,2046,0.962316
13383/1071307398.png,243,1215,1868,2044,0.9533004
13383/1309209383.png,70,1143,1773,2044,0.91041994
13383/1636765957.png,58,2,1570,1059,0.938235
13383/1900824561.png,215,2,1808,920,0.960135
13383/711826157.png,91,1086,1729,2042,0.9465825
13384/1161751105.png,75,472,1805,2029,0.95161545
13384/1357153348.png,166,15,1823,1347,0.953562
13384/1966174553.png,72,3,1896,1229,0.96175677
13384/283144644.png,142,728,1987,2039,0.95623964
13386/1202131947.png,82,1047,1945,2045,0.9514846
13386/1242745160.png,86,1188,1717,2046,0.95720375
13386/156333476.png,10,4,2001,994,0.9273894
13386/506225559.png,90,0,1650,920,0.96505976
13387/1232112386.png,199,1264,1863,2046,0.92661524
13387/1340628570.png,525,1317,1875,2043,0.9483939
13387/1933860830.png,149,3,1784,793,0.8711661
13387/2114192715.png,332,0,1829,722,0.9569547
13387/348956495.png,50,1187,1867,2046,0.74311274
13397/1672092710.png,5,681,1879,2034,0.95124334
13397/1764075618.png,261,520,1944,2031,0.94132024
13397/835545786.png,3,5,1826,1465,0.95089966
13397/85942876.png,227,35,1859,1532,0.93904305
13413/105858153.png,128,1069,1831,2045,0.9519393
13413/1612730350.png,313,1153,1815,2045,0.95235956
13413/1732606079.png,76,5,1882,1066,0.95542806
13413/241162265.png,207,4,1779,946,0.96359617
13413/323701135.png,200,1066,1857,2044,0.9516929
13417/1433503786.png,103,1290,1681,2040,0.8603566
13417/1585821463.png,214,1394,1593,2041,0.9440676
13417/1675879362.png,31,1,1641,735,0.9059507
13417/1815781887.png,132,0,1668,803,0.9502065
1342/1032595121.png,285,0,1619,704,0.9547836
1342/1302315950.png,70,3,1499,817,0.93374926
1342/1835673370.png,364,1329,1690,2043,0.95019495
1342/55898883.png,89,1207,1543,2040,0.9375595
13428/1076311814.png,263,1161,1726,2048,0.9559776
13428/1151267254.png,362,0,1799,839,0.95555
13428/2110566233.png,432,1066,1935,2048,0.9423213
13428/70110579.png,156,3,1913,969,0.96208864
13428/739618441.png,284,4,1934,943,0.9561549
13458/108806893.png,64,1059,1695,2045,0.95164055
13458/1125173320.png,39,10,1772,1225,0.95175725
13458/1219778328.png,184,897,1968,2043,0.95897543
13458/549114502.png,167,2,1951,1068,0.9620148
13462/1389570732.png,182,2,1949,889,0.96039844
13462/1452820456.png,67,1091,1866,2046,0.958287
13462/1525933298.png,80,1163,1925,2045,0.9548292
13462/1889667477.png,55,3,1882,955,0.9523416
13463/1253122372.png,369,0,1691,620,0.95338476
13463/1374008177.png,232,2,1556,755,0.94347
13463/740921229.png,50,1249,1549,2041,0.93542624
13463/834999110.png,303,1371,1723,2042,0.93700206
13472/1210307015.png,75,807,1732,2039,0.951912
13472/1582037440.png,155,15,1912,1346,0.958193
13472/373274332.png,263,740,1860,2036,0.9430103
13472/606730483.png,67,5,1863,1234,0.96397066
13475/1166597754.png,75,2,1960,1051,0.95679444
13475/344488037.png,75,903,1884,2046,0.9554274
13475/496703919.png,198,903,1904,2047,0.9543722
13475/50358702.png,95,4,1887,1084,0.96067417
13475/95588530.png,140,2,1820,1139,0.9584887
13485/1176942340.png,32,949,1571,2040,0.9466568
13485/1643530298.png,109,949,1743,2044,0.9511592
13485/523648561.png,195,4,1574,1119,0.9465634
13485/617799345.png,143,4,1787,1059,0.95745116
13487/1092753005.png,260,0,1766,1045,0.95616245
13487/157748223.png,170,3,1708,1073,0.95306194
13487/1973310392.png,174,881,1683,2043,0.9527281
13487/86100508.png,280,923,1843,2048,0.94862556
1349/1177432508.png,615,1005,1721,2030,0.8878025
1349/140724108.png,209,1131,1718,2046,0.9539551
1349/1622723373.png,404,2,1725,967,0.94909745
1349/1650528096.png,265,0,1704,925,0.95629734
1349/788034359.png,524,3,1824,942,0.88425446
13499/1653929095.png,188,809,1533,2036,0.94339585
13499/1659157685.png,205,889,1774,2048,0.9341288
13499/814627715.png,183,2,1850,1068,0.9535482
13499/993529867.png,40,4,1646,1059,0.93365645
1350/1390015145.png,197,7,1937,1214,0.9436553
1350/403481482.png,123,914,1942,2046,0.95028114
1350/433612236.png,148,1,1902,1004,0.96857804
1350/905471249.png,67,1128,1763,2045,0.9576442
13508/1092497391.png,354,4,1706,937,0.955955
13508/464678102.png,274,6,1688,980,0.95961237
13508/726620095.png,403,1167,1780,2045,0.95398337
13508/845243682.png,134,1081,1579,2044,0.95311314
13511/1222743534.png,39,866,1866,2046,0.95753765
13511/150077557.png,74,0,1934,1182,0.96545964
13511/42353101.png,125,15,1895,1354,0.9542956
13511/696017063.png,351,797,1960,2043,0.94259036
13516/1057886903.png,105,3,1788,1002,0.9520004
13516/1070790174.png,251,981,1641,2038,0.94422233
13516/589741067.png,395,1082,1849,2046,0.95453644
13516/784904289.png,22,7,1533,1107,0.93470377
1352/1163841121.png,64,739,1757,2037,0.9500279
1352/1182869663.png,168,747,1898,2043,0.94551116
1352/259996195.png,185,11,1742,1257,0.95001805
1352/580300926.png,127,1,1909,1240,0.9565085
13520/134893699.png,69,1128,1833,2043,0.94684887
13520/1768849096.png,136,1245,1880,2046,0.94102573
13520/358943528.png,59,3,1829,931,0.94906706
13520/950532320.png,133,2,1843,841,0.9591334
13523/1567035269.png,108,916,1879,2041,0.9533172
13523/40918943.png,253,4,1634,1193,0.9510183
13523/551112595.png,122,2,1694,1186,0.95179886
13523/891026156.png,57,913,1642,2043,0.94865805
13524/1367132807.png,417,4,1780,1013,0.9478525
13524/1647761003.png,144,1034,1795,2045,0.94475317
13524/2071067473.png,295,1066,1635,2044,0.9464943
13524/892610097.png,394,1089,1836,2046,0.948658
13524/999272331.png,112,0,1548,1016,0.9495391
1353/1219059366.png,314,746,1715,2034,0.9372947
1353/1289154143.png,144,924,1957,2047,0.95674944
1353/551242986.png,60,11,1865,1286,0.9600389
1353/637959475.png,95,0,1915,1161,0.9632824
13532/1649254972.png,90,7,2001,941,0.92352587
13532/2102616358.png,210,957,1971,2048,0.9476403
13532/2144609476.png,18,6,1721,913,0.91870713
13532/287720106.png,338,1016,1747,2037,0.9423481
13537/1079169801.png,89,654,1766,2025,0.9500463
13537/1543816281.png,125,0,1927,1204,0.96461946
13537/1901630946.png,40,16,1637,1423,0.93852115
13537/2139209130.png,115,855,1920,2044,0.96096516
13537/2143144447.png,65,1010,1871,2043,0.9575351
13537/614330430.png,194,1049,1938,2046,0.962754
13538/1022103627.png,260,1494,1661,2042,0.92581457
13538/318369890.png,138,1416,1775,2042,0.9361827
13538/417478453.png,60,0,1717,682,0.94096065
13538/554269680.png,165,0,1627,614,0.9532355
13539/1456516855.png,111,5,2048,1300,0.9450818
13539/1608356095.png,126,696,2033,2038,0.93764
13539/286846505.png,96,0,1881,1492,0.9532286
13539/509574470.png,126,13,1879,1339,0.95698404
13539/652910211.png,97,643,1855,2036,0.94964457
13539/953038641.png,15,429,1691,2032,0.9490404
13543/1037576896.png,69,2,1739,859,0.9479706
13543/1280937186.png,338,0,1769,784,0.9593509
13543/1390666616.png,294,1263,1560,2042,0.9466143
13543/960479287.png,297,1343,1620,2044,0.95432055
13546/1739472394.png,81,3,1897,1012,0.96296805
13546/1951802263.png,97,1073,1892,2043,0.94636875
13546/835405825.png,77,1222,1886,2046,0.94669753
13546/981256714.png,48,4,1879,914,0.9577643
13551/1502618829.png,120,745,1628,2035,0.93866324
13551/2006999731.png,302,1014,1953,2047,0.9570738
13551/2012022550.png,88,14,1741,1285,0.95052475
13551/660957592.png,148,2,1996,1104,0.96522325
13555/1126764444.png,165,1,1577,654,0.942443
13555/436752725.png,415,1427,1700,2045,0.8329505
13555/744564128.png,280,1482,1643,2044,0.92663026
13555/868119827.png,324,0,1711,611,0.9517116
13556/1513389174.png,296,803,1659,2040,0.9392781
13556/1630119498.png,330,786,1704,2037,0.9501261
13556/1644227771.png,446,11,1868,1269,0.95012754
13556/198987244.png,420,1,1976,1158,0.95729315
13556/949425712.png,215,6,1672,1299,0.94262797
13563/1376692079.png,292,735,1888,2030,0.9423178
13563/1957163712.png,150,6,1913,1286,0.94745785
13563/879274205.png,119,771,1903,2041,0.95190173
13563/954063581.png,57,0,1740,1214,0.9608903
13566/1056128015.png,61,987,1747,2047,0.95545554
13566/1419747730.png,33,0,1639,1067,0.95412797
13566/1462637279.png,4,3,1545,1040,0.95243365
13566/1835762199.png,14,994,1508,2043,0.9448366
1357/1035324909.png,182,849,1694,2043,0.9482896
1357/1221440745.png,318,0,1902,1165,0.95353997
1357/1530109013.png,301,7,1766,1166,0.950374
1357/1887934521.png,445,756,1854,2029,0.9439062
1357/553589978.png,192,0,1487,801,0.9535076
13578/1847322644.png,330,1287,1688,2044,0.9363096
13578/1992687456.png,92,1335,1627,2046,0.92832637
13578/230648064.png,134,0,1593,707,0.9467108
13578/307960873.png,180,0,1543,729,0.95210606
13578/469263808.png,147,1249,1573,2042,0.94989586
13579/1329884892.png,18,6,1803,928,0.9595767
