name,xmin,ymin,xmax,ymax,score
4128d4d93fe7371691759f212588cd92_2682bff9b89f87ca6a9242cbcf4256be.png,41,1068,1598,2043,0.93139553
4128d4d93fe7371691759f212588cd92_4afca14421444ba0184608751cb4b3ef.png,436,1156,1737,2046,0.94290787
4128d4d93fe7371691759f212588cd92_5195a772ac1480857c199d3a508c4b80.png,96,5,1634,1148,0.9457754
412dc7da46fd6120bf4054fc4ef53d61_830cf9531f7080152486272ccd7860da.png,226,1549,1481,2041,0.90758973
412dc7da46fd6120bf4054fc4ef53d61_8bb51f4e15ef688a050f8403d835a766.png,428,1529,1483,2045,0.93069017
412dc7da46fd6120bf4054fc4ef53d61_9c0e57b8247f0a320ae8a8a0db03c4d4.png,565,0,1556,471,0.9223939
412dc7da46fd6120bf4054fc4ef53d61_d8a5e45e2ad4a191e1642863a98f996b.png,315,0,1504,509,0.9125599
4134e44905be507b7d380fa7e413c49d_1cb0734f3fe79fea682934fd36ad0ab0.png,473,3,1681,533,0.6891964
4134e44905be507b7d380fa7e413c49d_1e80bdf69747c509869d25514bbfcced.png,454,0,1602,472,0.9407725
4134e44905be507b7d380fa7e413c49d_9ce618e3f5ecd4c45ea00030e73d0cad.png,454,1467,1749,2041,0.9098119
4134e44905be507b7d380fa7e413c49d_b0ca8a85b6412f5c95020fb244353b41.png,581,1602,1676,2044,0.9211762
4141898a609bbcdf7fa4e9b49188514e_09d71ae86ca0383de5dcbcc40fa421ce.png,394,1434,1613,2045,0.95431155
4141898a609bbcdf7fa4e9b49188514e_1d2d50c66ee2e230c6327076c2fe6d00.png,70,1270,1510,2041,0.9385896
4141898a609bbcdf7fa4e9b49188514e_55e28a0845d8514ef53bff1cf7a72fb7.png,31,6,1448,747,0.94006443
4141898a609bbcdf7fa4e9b49188514e_959df4a4b93f1b7c3c8cbae263cfbe6b.png,364,0,1690,690,0.95124745
4143ed249a10e5e827dc4c1695f5cff6_1bcddb04484d6017020ca8f57c53934f.png,7,1516,1341,2044,0.9283597
4143ed249a10e5e827dc4c1695f5cff6_5efa40ab43d90204cef29c3cb71a90d3.png,105,1458,1479,2046,0.71867865
4143ed249a10e5e827dc4c1695f5cff6_dad4c3e533d49d70358140d72c437914.png,15,0,1346,556,0.9309976
4143ed249a10e5e827dc4c1695f5cff6_f97be1de7513f2d38b80398ad266bae6.png,411,1,1570,601,0.8270978
4144e342f1d51d29b09fbccc774061a1_179b3552d7267269689467cc4025f17f.png,348,1291,1810,2046,0.9509746
4144e342f1d51d29b09fbccc774061a1_57b3e032f834e1f1692b6c6ff5b0f646.png,29,2,1586,973,0.9617816
4144e342f1d51d29b09fbccc774061a1_7be31038bc89af6f942a8d8822f69e60.png,149,4,1977,1054,0.95896745
4144e342f1d51d29b09fbccc774061a1_c3d75bdced9b875ce0eba8cd57039877.png,95,1098,1958,2044,0.9481973
414efa3e472624a1acfe765ccb81ee14_06cdd12be528ea163f76f0dd3764697e.png,310,1375,1551,2041,0.9291605
414efa3e472624a1acfe765ccb81ee14_37acf1dccdc42762a4b33d6df0e5a7ef.png,354,0,1630,681,0.95147353
414efa3e472624a1acfe765ccb81ee14_6b05f8f20bae19b284af044583984ac4.png,315,1333,1534,2043,0.9412825
414efa3e472624a1acfe765ccb81ee14_6fa57710ab17ee8707a27ef7220bb420.png,270,1,1530,664,0.93903893
4151fe2bc12037bf80868c88df31ac49_305597c696ede4da3cb178c02b73b968.png,234,1243,1785,2038,0.92076206
4151fe2bc12037bf80868c88df31ac49_57ed038044dbf9bf04c72f0c18fc5e3d.png,251,1395,1635,2046,0.94860303
4151fe2bc12037bf80868c88df31ac49_7dcd1670f933566dc41fa9ef2556b9cb.png,49,0,1606,710,0.91701794
4151fe2bc12037bf80868c88df31ac49_7e96dc5247020a78ea6984c02db2f03c.png,373,0,1696,619,0.9501261
4152e212d727057984702e2dfbdee234_5a8febeab992a67c705ce7649c3efe21.png,224,0,1548,638,0.941442
4152e212d727057984702e2dfbdee234_7c73a65ce94c56feabab0c8b615eab42.png,20,0,1531,705,0.93831927
4152e212d727057984702e2dfbdee234_9f3a7288c7c0d992ffe69a23fe34b1e4.png,149,1289,1577,2041,0.93493176
4152e212d727057984702e2dfbdee234_fae5f8cf37f37b672454a67ff7b16ef0.png,420,1359,1632,2043,0.952289
415a2428c6c74461894dc8e34cfa5f7e_22b9f665620ddfc00b52f1e7323620af.png,299,1334,1608,2044,0.94785964
415a2428c6c74461894dc8e34cfa5f7e_53aa97e5635e6a30eed9ab52a6d6d5e9.png,51,0,1626,652,0.9238416
415a2428c6c74461894dc8e34cfa5f7e_609861cdb3a598ed03aea53540321115.png,31,1326,1630,2045,0.92106116
415a2428c6c74461894dc8e34cfa5f7e_aa9dea38020411442ff9bd072a85dca1.png,194,0,1573,728,0.9490966
4167fbebbba653ff721cc2eb4c9b59ef_03c75f88f0465e00d47bfe02fea342dd.png,108,0,1379,808,0.95255584
4167fbebbba653ff721cc2eb4c9b59ef_8fe4119e24fd4028460085d3d0621847.png,233,1122,1484,2044,0.9449584
4167fbebbba653ff721cc2eb4c9b59ef_c527ae6b9b8d5d6ab00272bf86fb84c7.png,260,1100,1613,2044,0.937829
4167fbebbba653ff721cc2eb4c9b59ef_e5ed12fb8f320957aee78db4b40e1045.png,334,3,1692,818,0.9373683
418b380ab4a2ae6967543a7ac075f656_2570840006bd701c50fe1f3cb8bc8355.png,323,0,1641,587,0.9490392
418b380ab4a2ae6967543a7ac075f656_5da21a52b098ef188410fb00e806a883.png,200,1410,1458,2046,0.937743
418b380ab4a2ae6967543a7ac075f656_5dcef83c8d243d80ec15f7dc12b546d1.png,276,0,1567,662,0.94015974
418b380ab4a2ae6967543a7ac075f656_9ba9f566b4f59f6bbc250f1acdf94b82.png,205,1389,1628,2043,0.90898365
4199129f94749397e0d71d2bd5a01d19_34020d5d17d3e2d5a268015f6cd639d8.png,400,1508,1429,2045,0.94149
4199129f94749397e0d71d2bd5a01d19_421aa0c739abd785511a1540f53e20f4.png,10,1350,1455,2043,0.8805772
4199129f94749397e0d71d2bd5a01d19_7f702504f424839b37f42cd4f884c0b4.png,522,0,1577,507,0.9115989
4199129f94749397e0d71d2bd5a01d19_812ac0e47a788ac6d95720067cfd42e9.png,399,0,1484,625,0.8930905
41a549ca11fd70700aba9f3e7d2e8993_482c1dbdef7c392feddcbc51095d1fa4.png,282,0,1580,652,0.9494138
41a549ca11fd70700aba9f3e7d2e8993_7790fd63f539d48336f37600eadc162f.png,48,1411,1676,2043,0.9245297
41a549ca11fd70700aba9f3e7d2e8993_96c7f569ada76b2bad324fe063969d61.png,317,1438,1617,2045,0.9402672
41a549ca11fd70700aba9f3e7d2e8993_da4e88d37684bff63b8da4dd2517713d.png,9,0,1455,669,0.9323696
41aaa90ab08b058d9d9570d2d0924240_1dd5e6486296c770954e36a354a21a17.png,126,0,1479,876,0.94717795
41aaa90ab08b058d9d9570d2d0924240_7090648761811a6ba60f073f28f02827.png,82,4,1775,849,0.8409618
41aaa90ab08b058d9d9570d2d0924240_9d66e7194567d84bd7f0677f8f2711fb.png,221,1139,1664,2041,0.9410031
41aaa90ab08b058d9d9570d2d0924240_d2db74cc276d57dea249a16b10edbc97.png,60,1175,1747,2043,0.93972826
41aabf1214439580e6ab7b4d23a836e2_5899949ed2e472199815b90e5aacad67.png,33,1,1495,630,0.88242716
41aabf1214439580e6ab7b4d23a836e2_78451d4b68941dc6805bb6ed08f86412.png,557,0,1793,561,0.9447521
41aabf1214439580e6ab7b4d23a836e2_a68a1920d6d0de5537168a41fb70e139.png,7,1405,1386,2045,0.9430858
41aabf1214439580e6ab7b4d23a836e2_c4b665e0e20dc564c143f24a57fa344f.png,13,1359,1525,2042,0.94015974
41ab6f089efb373901cf3b73e9002528_1c48c120b17cc6f4ca448a373d62258a.png,47,1,1503,487,0.8997735
41ab6f089efb373901cf3b73e9002528_2edb4c9de17ab51b39fd3475472aa22f.png,364,1523,1399,2040,0.9350496
41ab6f089efb373901cf3b73e9002528_3b5c6eac548e15d0cf143c8d9e13efb1.png,343,0,1411,541,0.94318426
41ab6f089efb373901cf3b73e9002528_47bca9ee32dc56cb40d9566c481e9588.png,37,1524,1549,2044,0.82002085
41aca2e15d9225d8682b9c2f981422e5_0b931e9440907150f33cfcbec2168e4c.png,168,3,1653,942,0.9492825
41aca2e15d9225d8682b9c2f981422e5_36481e7844cc2566d1c46ffdfb1fec8a.png,33,1140,1602,2044,0.9402819
41aca2e15d9225d8682b9c2f981422e5_b87f64756807b7aaa5bcc85b3e551f5e.png,308,0,1616,860,0.94830114
41aca2e15d9225d8682b9c2f981422e5_c812c288fd3a4d4c1d63cf34062ffac0.png,213,1104,1516,2046,0.94447196
41c3f83a7426b5d11a69a47a7c8ba8ba_4f4de70c3330b65787961f56755717d9.png,22,2,1625,798,0.9055816
41c3f83a7426b5d11a69a47a7c8ba8ba_7c54fc5d23a050162c96ad619cf8d70f.png,84,1272,1340,2044,0.94569165
41c3f83a7426b5d11a69a47a7c8ba8ba_acae9d88281e48d8c77f79159ae5c0fa.png,129,0,1445,757,0.9475142
41c3f83a7426b5d11a69a47a7c8ba8ba_cdb6afb666edfd4ec4d593148550f577.png,26,1295,1648,2044,0.9329483
41cb3ea74fe31cb958f1778756530caa_5b943aafecf07fc8e2a7f756102b1bf1.png,38,1,1562,711,0.93063974
41cb3ea74fe31cb958f1778756530caa_6e87838f44cb55d62493cec948d161dd.png,214,1,1610,755,0.9510507
41cb3ea74fe31cb958f1778756530caa_9f15a43937030fa5296a6706500a2a9e.png,32,1416,1364,2046,0.9342597
41cb3ea74fe31cb958f1778756530caa_bfb062130056c55302c662933bcba9ba.png,52,1413,1605,2043,0.93265456
41d4f39e2efd5ed268109629c530720a_1c8d58e3ee1ba907923d7b3b3bd7223e.png,124,6,1794,972,0.68962467
41d4f39e2efd5ed268109629c530720a_29cfa422a3e2835860a5ce1138e698e0.png,106,2,1626,861,0.9626466
41d4f39e2efd5ed268109629c530720a_2b46f7e7c1b25e01475c4b13d60ca8ef.png,12,1280,1752,2046,0.84659326
41d4f39e2efd5ed268109629c530720a_9c6f5796a9cbae77b9cefb40be6142a7.png,226,1237,1674,2044,0.94539297
41d8a91e15f849ef5696cb626b4958e6_2fda8b3a3c28a74c90edbe2d23917b0f.png,317,2,1667,843,0.9386991
41d8a91e15f849ef5696cb626b4958e6_68f14d57f130a220be3e12843c7fe4e6.png,217,1149,1618,2045,0.9217028
41d8a91e15f849ef5696cb626b4958e6_799928e36515df6f88b10ff7e3e3a945.png,130,1,1630,767,0.95334965
41d8a91e15f849ef5696cb626b4958e6_bca3cc100e4d9aac92ee887fc69759fe.png,325,1171,1782,2047,0.9388593
41dbb4cd0d6893864e452a85e99997b3_1296a14f69d26694240c4ca927d1b3b2.png,259,1252,1881,2048,0.9407768
41dbb4cd0d6893864e452a85e99997b3_26a596106d2898bebe71f52a17bec084.png,196,0,1765,666,0.95413387
41dbb4cd0d6893864e452a85e99997b3_7f223a05a366501318145e046f77aa87.png,88,0,1933,827,0.9310352
41dbb4cd0d6893864e452a85e99997b3_dcaf676fee5cc2bd19977aa26e2e1165.png,142,918,1959,2046,0.9462665
41fc9cd68aeac05dbac79a2df78ceeaf_621eb3efd2133d06ab0c54e0ae698ac5.png,310,1309,1611,2043,0.94869584
41fc9cd68aeac05dbac79a2df78ceeaf_72c65d6e7f4801fe8075354bb1e02c56.png,50,1226,1656,2039,0.9396759
41fc9cd68aeac05dbac79a2df78ceeaf_817f4d0f0d4f3075ce0e2d7697ec7a72.png,76,4,1663,834,0.94442105
41fc9cd68aeac05dbac79a2df78ceeaf_93ae13702aa25469c3b879e07db04cc0.png,234,0,1591,907,0.94896775
41fe20e285dd9cd56f4249c51b0be0e2_2b138a75ba1ac37270ef1e0c651ff6a7.png,193,1189,1734,2046,0.95029896
41fe20e285dd9cd56f4249c51b0be0e2_704ec5892763968c2934b345c7b015ab.png,268,1102,1945,2046,0.9524467
41fe20e285dd9cd56f4249c51b0be0e2_c0cf9dfb7fe846389bbc8305c84bb06d.png,233,1,1778,973,0.9636333
41fe20e285dd9cd56f4249c51b0be0e2_e7d3202544c0a3c830cd78e711468e58.png,45,7,2036,1010,0.8670157
42162c2fa52a4927562b812d5b87603c_49fd3d01825673aeb52b672d88e84abb.png,171,847,1998,2040,0.9529898
42162c2fa52a4927562b812d5b87603c_61ef2832c68aa55ff8304a62c8f163a8.png,330,2,1795,1156,0.94424856
42162c2fa52a4927562b812d5b87603c_75bb898fa6f12a1b319ad39083d2ed29.png,145,4,1770,1181,0.95083827
42162c2fa52a4927562b812d5b87603c_fb09590d2e126153d8af06ab7f1134d0.png,295,861,1663,2041,0.9302704
42162efc3b63ab43fb62fa3ab897c940_0fe470aee8ab673e1f2786ac57c4a6d6.png,203,1,1919,906,0.9601659
42162efc3b63ab43fb62fa3ab897c940_369c63bb72332320ee112c065da75713.png,163,1212,1763,2047,0.94442946
42162efc3b63ab43fb62fa3ab897c940_491f7d6994053b64d2f5c64a4203b27f.png,181,1164,1973,2043,0.9612783
42162efc3b63ab43fb62fa3ab897c940_6330a487b59d82613cf61dc11927db1a.png,112,2,1975,815,0.94386685
4217d92a375d6a2293584ef03fbd1289_c1ef0e542aaa4d60b6724b03dacf87ea.png,55,2,1673,718,0.9278169
4217d92a375d6a2293584ef03fbd1289_c4402f9aef4a184d67c7e4fc0fbaaa7a.png,296,1254,1856,2047,0.93278116
4217d92a375d6a2293584ef03fbd1289_c6e06bafa83b9252870e406de15a96e1.png,53,1328,1671,2045,0.933743
4217d92a375d6a2293584ef03fbd1289_d609f499579f74375518421fd7aaf526.png,225,0,1615,731,0.94964963
421dabee398b0b501b0c3e9865a3c120_3a32ae60fbe1573c346968ee9c1e88e7.png,31,0,1688,674,0.9286597
421dabee398b0b501b0c3e9865a3c120_4849bd214a817fe7c134a2ca0607c607.png,25,1340,1653,2044,0.92295694
421dabee398b0b501b0c3e9865a3c120_ba5b0a59a861ae2bfb8ab2529df574b9.png,245,0,1559,558,0.94649905
421dabee398b0b501b0c3e9865a3c120_fca6948856be41f7bd91d3186df7f5bb.png,298,1447,1539,2044,0.94659007
4225dc595e2e7fc1108a9c813a4ca74b_1b5e75f78b7eab1e4bc933d086ea99df.png,324,0,1620,749,0.938662
4225dc595e2e7fc1108a9c813a4ca74b_438769492a874cec87523a2beb5f2c99.png,90,1334,1623,2045,0.9115784
4225dc595e2e7fc1108a9c813a4ca74b_a0395bd237fb81a5fea9f37228e75b76.png,170,0,1599,752,0.9070451
4225dc595e2e7fc1108a9c813a4ca74b_ed32d531056b9a9e2fe4cdc3196b5efb.png,70,1324,1386,2042,0.94281685
4239a74bcc9f4c9e9bef59671b1074f9_2a1a78353da2c408ccca334cef19f3af.png,68,1300,1923,2047,0.72924525
4239a74bcc9f4c9e9bef59671b1074f9_b49def5974066235e9010ef48662d410.png,436,1349,1850,2044,0.94677013
4239a74bcc9f4c9e9bef59671b1074f9_bf017420f89ccfb021d9030745335053.png,159,0,1836,781,0.83509827
4239a74bcc9f4c9e9bef59671b1074f9_dd07f9abc948fd2b321c4fab6c53c75f.png,169,0,1567,757,0.95515543
42663c96a87d1976f18916158fd72c91_2403f4901809fb8468325025ca52b3d4.png,29,0,1486,636,0.90723634
42663c96a87d1976f18916158fd72c91_4c34ac4fdc39f08d189a885d578150b9.png,349,1331,1582,2043,0.94452864
42663c96a87d1976f18916158fd72c91_6af2c28a2d4a5f2bf4b3105370a90494.png,286,0,1557,663,0.95270586
42663c96a87d1976f18916158fd72c91_98afe26ef8e658b545252cad6e048386.png,224,1339,1392,2042,0.922324
4279642f86acf6669b6555401fbb1ddb_45e02b7be01e1a94600b4932a54567d9.png,167,1093,1574,2044,0.93552417
4279642f86acf6669b6555401fbb1ddb_da2ba524560518e0c30d376bb7828690.png,270,2,1449,965,0.9381157
4279642f86acf6669b6555401fbb1ddb_ec06a6e0788fdfd591cc7c3c35156cc6.png,306,1108,1518,2045,0.94045484
4279642f86acf6669b6555401fbb1ddb_f86712f699aa15698bc23fb25c8233d9.png,317,4,1628,963,0.95097935
427cadaef2d9faaeb4223c55f4339043_0f6b9ef9956fa92e6cc9540d57f449b5.png,396,1290,1649,2045,0.9348785
427cadaef2d9faaeb4223c55f4339043_265337e65413b1e391d8499bbe522679.png,225,0,1363,718,0.94443667
427cadaef2d9faaeb4223c55f4339043_5952703924025bdca4416163ffac5cff.png,386,1313,1527,2043,0.9402803
427cadaef2d9faaeb4223c55f4339043_837f183b3e185348609ddf64663f3107.png,441,0,1584,668,0.9355912
4286cbee7d245746eb7ab621fb6d4234_1605863dcb28712755d979e417726459.png,515,0,1565,452,0.9296268
4286cbee7d245746eb7ab621fb6d4234_3ec7dc0aac03ee6ea35c0c759fd01d2b.png,451,1,1542,462,0.8710262
4286cbee7d245746eb7ab621fb6d4234_4a687d98d93fa14b0e7ff6982cf385df.png,38,1590,1504,2043,0.7336307
4286cbee7d245746eb7ab621fb6d4234_d78f7faa043e317d25d92dc76a4e4e29.png,462,1599,1507,2044,0.92650545
428b656fce3168763e8f2fccb4ffdfba_136a7d195b654c4bf862fdd076c77574.png,129,0,1361,531,0.94758046
428b656fce3168763e8f2fccb4ffdfba_360a2637d08a1b3f8fef4f3a3e14e717.png,22,0,1554,554,0.9311829
428b656fce3168763e8f2fccb4ffdfba_b0124dae990a237fc01f625feea67a52.png,524,1426,1628,2042,0.93904114
428b656fce3168763e8f2fccb4ffdfba_c0d6b03b2add28581aec656ad0d10613.png,72,1340,1638,2045,0.92577314
428b9dd4de181185f05dcbe6076f6dd7_473c7ef5edefd65ec864fdabc201dc45.png,526,0,1602,671,0.9380543
428b9dd4de181185f05dcbe6076f6dd7_72ba999d7c3e3b0fc12700a8da6a18c8.png,426,1431,1503,2043,0.9335971
428b9dd4de181185f05dcbe6076f6dd7_c9b9858948c0c5b1d396e14856996b56.png,327,1417,1266,2042,0.83783334
428b9dd4de181185f05dcbe6076f6dd7_e4e5358c3db7bcb76613c63517b6a2ef.png,198,0,1375,693,0.91805977
428fe4b4ca07c9aadf2f14c4701c8e94_bfc0c111e344a461123973bdedac1150.png,33,1333,1566,2043,0.7283022
428fe4b4ca07c9aadf2f14c4701c8e94_d5b99ea2e98de466b9316e3a09c3c1e9.png,233,2,1612,641,0.75091
428fe4b4ca07c9aadf2f14c4701c8e94_dc3767ae87dd0595917c6207a3b45b26.png,391,1431,1630,2045,0.94243455
428fe4b4ca07c9aadf2f14c4701c8e94_fc74afdeaca1a81ad5bb45a83a9f983a.png,359,0,1735,586,0.95175964
42a745c59d546764318a55d2fcbb1b36_4e5c833456edaed6a5e440eac3cf3781.png,327,1,1502,813,0.941689
42a745c59d546764318a55d2fcbb1b36_5032029defe23e4ecdb8e3d9f20bd948.png,312,1288,1582,2044,0.9505957
42a745c59d546764318a55d2fcbb1b36_88d523fb7c0237642df83d0d84c94b72.png,441,1319,1612,2042,0.93653435
42a745c59d546764318a55d2fcbb1b36_fd3c4b329ee2cf2930d2035024f04966.png,284,0,1603,799,0.9503581
42cb0488b44ba85069dc8fb6bbe989da_4b0a96c03b87056e23bc38688fe98770.png,511,0,1796,801,0.94586265
42cb0488b44ba85069dc8fb6bbe989da_86b1a65421916fe17e13648c3fdc8c52.png,389,0,1684,724,0.9387091
42cb0488b44ba85069dc8fb6bbe989da_f5dbe23d67a58c756059843784a0dca9.png,71,1316,1712,2042,0.85937154
42cb0488b44ba85069dc8fb6bbe989da_fcef6d55d66335022e645917e26cc296.png,363,1257,1609,2044,0.94569707
42ec6b7233c3e984cec02a1dd702dcb0_33c3590bb1738c0b9512630d9741bf65.png,149,0,1839,1144,0.9541763
42ec6b7233c3e984cec02a1dd702dcb0_45d34e3aec3427b33dd9024bf263ee82.png,170,8,1983,1239,0.9626565
42ec6b7233c3e984cec02a1dd702dcb0_60212fdf4b6ad3d1f9feb7e5ff0bf706.png,178,1019,1931,2046,0.9546882
42ec6b7233c3e984cec02a1dd702dcb0_810811f6060ede113fa98053a8ebbf9a.png,237,827,1967,2044,0.9564025
42f2ab8beab7c6a4e29cf73beb93424f_0d084355e94e3b93b050d83c8844d73f.png,0,1,1524,717,0.9291793
42f2ab8beab7c6a4e29cf73beb93424f_129739f1e10cd6f5b52e9c34eab6afc8.png,2,1313,1535,2045,0.91920894
42f2ab8beab7c6a4e29cf73beb93424f_b8eeba4a1d1d83c500c0dbb2e8243672.png,274,1436,1506,2045,0.9476233
42f2ab8beab7c6a4e29cf73beb93424f_f8a743dc8f19407fc2ad85cdf7aa333c.png,289,0,1612,636,0.9494456
430d1e08131752a7c6fabe09b7a075f5_0343fc32a39fdcfc21fb13906e9cc6ca.png,231,0,1571,705,0.9528865
430d1e08131752a7c6fabe09b7a075f5_3fa4c624ad4f72c16d00eb9c4590584c.png,134,1073,1759,2042,0.9339109
430d1e08131752a7c6fabe09b7a075f5_9e0b7823a5d1f206f099ddd6ecdf5949.png,309,1175,1648,2044,0.9515297
430d1e08131752a7c6fabe09b7a075f5_9ee6de6b2ce12cc3585358b79904016c.png,253,2,1744,858,0.94784737
430f18f329a4b8a72adb9b1349e36382_13dcce4e628d544820e41c43275b7806.png,62,0,2037,1545,0.94683844
430f18f329a4b8a72adb9b1349e36382_48d0e802edd6506cf5549db3f09b3c4a.png,32,0,2035,1507,0.94693816
430f18f329a4b8a72adb9b1349e36382_8e9cbb5809b24cfb94ab7ab7e064b4e8.png,61,420,2033,2032,0.9499104
430f18f329a4b8a72adb9b1349e36382_a851d5ae8235e546418eda03956f8e2f.png,25,500,1940,2039,0.9530161
433626429d0be2b36c55c765ec00bf1b_161826d540386a05a00fb7751f7024bc.png,484,0,1632,665,0.93894506
433626429d0be2b36c55c765ec00bf1b_1f95613123891d9abc88b7e73a6c5a2f.png,370,0,1621,669,0.9499678
433626429d0be2b36c55c765ec00bf1b_58268bc94de977c9f0e13e6762ae895e.png,224,1436,1525,2046,0.7332263
433626429d0be2b36c55c765ec00bf1b_a8b419fe34cbe8bfbc61681435a99656.png,318,1438,1478,2043,0.9430764
43420741f222a73d6d1c99ef63f79698_1f030fe447137f3c604db6f24481a662.png,390,1,1537,587,0.93558097
43420741f222a73d6d1c99ef63f79698_37797e8ccb0614c811acea9f8f6ace7b.png,280,1434,1507,2041,0.8759807
43420741f222a73d6d1c99ef63f79698_e489d6435e6a66399598ff28e8df3384.png,398,0,1578,658,0.94852525
43420741f222a73d6d1c99ef63f79698_ffac8bc2803630da2fb467c566d1f136.png,455,1445,1634,2043,0.9496204
436befa1eb000c851fab4e3442f54bbc_4461da3f68c78bd404d1108b2a9b0e2a.png,4,0,1455,620,0.8837996
436befa1eb000c851fab4e3442f54bbc_4e8f953d946c0d7a63d8666bde7f1d64.png,14,1509,1487,2044,0.8845733
436befa1eb000c851fab4e3442f54bbc_639819a2ff75f5c9cf9c55b114d61722.png,442,0,1610,615,0.940196
436befa1eb000c851fab4e3442f54bbc_c126deb23350ddf7a0707771b2b404f7.png,316,1528,1463,2045,0.92063886
436d8bc6249a84f919004ccb0a34e267_0c7e55487cd8f38f8bcc82a0b63ab817.png,37,1,1436,726,0.9064886
436d8bc6249a84f919004ccb0a34e267_1f7d49da43d159eb0cb9e46afaf4301e.png,228,1282,1536,2045,0.92257017
436d8bc6249a84f919004ccb0a34e267_39a55f6385784e6004e10dbf5fcc082b.png,229,0,1514,716,0.94392467
436d8bc6249a84f919004ccb0a34e267_4c032a28c02e370237e64b5f1b698f59.png,370,1312,1573,2043,0.93483424
4386d39173ded0d49986b2156619a959_14f1b00e3f9c9641a322a6e7cf65e2bb.png,268,1,1807,994,0.95317155
4386d39173ded0d49986b2156619a959_17533dbef6e2d3f9361ee8c4fa36bbaf.png,118,1072,1684,2046,0.9502264
4386d39173ded0d49986b2156619a959_9ccd3988bcf9de8b7a023c89062421dc.png,218,1028,1866,2045,0.9514988
4386d39173ded0d49986b2156619a959_b4d7e4b5608e6578ffe0d6721d409e8b.png,148,2,1693,942,0.9547615
4393af3515a55b8080cbfb385fd3929b_172d1f197db67bfae28c4a33b19a5a60.png,256,1506,1411,2047,0.9369428
4393af3515a55b8080cbfb385fd3929b_24e3a1374983ceff383917f8eb08b88a.png,333,0,1545,569,0.92386144
4393af3515a55b8080cbfb385fd3929b_d4f4a42f411be9a2ce28ef454763573a.png,562,1450,1753,2044,0.8716972
4393af3515a55b8080cbfb385fd3929b_e8e28b89aa80b67194e01de3148ac77c.png,79,1,1588,638,0.919523
4399b66289c085683de8ae59d1cb2688_a787ef4cf1b563ad15b831f7688b3490.png,419,0,1697,703,0.9498266
4399b66289c085683de8ae59d1cb2688_b4215e8cfa6eb628e7144913dc078ff4.png,0,0,1442,723,0.9441153
4399b66289c085683de8ae59d1cb2688_c1f1e6e47f473ef2bf9630cbf225a1ae.png,17,1313,1505,2042,0.9442636
4399b66289c085683de8ae59d1cb2688_cf527a0c9e3060fa25c60c013305b3d9.png,518,1460,1675,2044,0.9421457
439bee059c483adc52494eb328501882_5339b85e04777b8dd0ebdb0ac05ee0a4.png,280,1235,1487,2043,0.95135605
439bee059c483adc52494eb328501882_5562b25de3c3d3948f3b6bf3aa8b62b4.png,50,1,1541,651,0.8857274
439bee059c483adc52494eb328501882_d42fd7dd9a62a30f01e45d011920dd46.png,82,1327,1502,2041,0.88169116
439bee059c483adc52494eb328501882_efd31c9a8a22f3abcb16d08e3c604e31.png,316,0,1526,610,0.94724566
439e1f994fe010feb04b891db651ae55_29c0834b48a96abe9d002778c55e698e.png,191,1297,1410,2044,0.9513421
439e1f994fe010feb04b891db651ae55_2f69dbe3765f2e7352bbce3c821ab85e.png,66,2,1580,791,0.9317185
439e1f994fe010feb04b891db651ae55_75065fad738a275c9c27526ea71a14b9.png,293,1290,1513,2045,0.9361561
439e1f994fe010feb04b891db651ae55_7eccd476737a895e31465ee4cd9e7fd9.png,418,0,1679,797,0.95591116
43a5db0fd868e525cf75aaf5d53a1863_03bef4f436b444b0f984705dd9fccb0d.png,215,1398,1463,2045,0.94718593
43a5db0fd868e525cf75aaf5d53a1863_493609b26e1341ce737a60b5b930a757.png,3,4,1225,749,0.9196195
43a5db0fd868e525cf75aaf5d53a1863_89282061ae3678109c627cc8e7b72506.png,0,1236,1270,2041,0.9305562
43a5db0fd868e525cf75aaf5d53a1863_944ae44a56fe698b87f5b435c32b3769.png,311,0,1491,508,0.94828475
43b687a25f4b20a4914a6af0aae551a5_4c55c8a35773031b9a05269c40f3f9cf.png,464,1,1785,626,0.9337244
43b687a25f4b20a4914a6af0aae551a5_52a4c4e01cbd1bf2dc2235e3aadf7b6e.png,14,1,1552,681,0.93211645
43b687a25f4b20a4914a6af0aae551a5_76eefb48703f15f1ef3c4c9b9ae00d57.png,29,1415,1595,2041,0.9256496
43b687a25f4b20a4914a6af0aae551a5_f4264bec8a16ee7599869e02756a331c.png,284,1501,1550,2041,0.94061416
43c1709a80d087a48dfbb0d30f0fdf0c_2f74651897cd330a227f8f40bfcd5522.png,156,0,1568,736,0.94718826
43c1709a80d087a48dfbb0d30f0fdf0c_4d33b6549a1218984c52e159d6f742a6.png,305,1,1711,790,0.9309924
43c1709a80d087a48dfbb0d30f0fdf0c_86ad4240a06f5cce0e96b5dd98fffac9.png,239,1180,1645,2043,0.9218821
43c1709a80d087a48dfbb0d30f0fdf0c_90ac846677fd3f4f67b83cecfcf730c9.png,250,1264,1515,2045,0.9399486
43da538c512859f055deb67d02facf16_05949394c11e70511c86aa3247673076.png,39,2,1932,1000,0.92872745
43da538c512859f055deb67d02facf16_e395bd1eb8503ac606dcb7472f374c73.png,5,1098,1571,2044,0.95074993
43da538c512859f055deb67d02facf16_e6a850263f8c2f387b69eac13079e3ea.png,135,2,1927,912,0.9392245
